ID,Latitude,Longitude,Region,Elevation,Slope,Aspect,Hillshade,TPI,Roughness,Curvature,Rain_7d,Rain_30d,Rain_year,NDVI,NDMI,NBR,BSI,Distance_to_River,Landcover,Treecover,Cropland,Builtup,Landslide_Score,Prediction_Class,Prediction_Landslide,Ground_Truth,Observation_Time
1268_0,-7.259106968642591,106.72714285258172,Sukabumi,358,7,130,163,-2.344827586206918,6,12.0,51.611202239990234,519.8320326805115,3352.0648823082447,0.5285948,-0.03683571,0.1476343,0.048362125,-9999.0,10,1,0,0,0.5,1,Low,0,2026-04-19 10:08:07
1269_0,-7.041355343772018,106.77241794290137,Sukabumi,436,24,228,234,-6.620689655172441,22,24.0,52.89391231536865,415.85791397094727,3605.1781547516584,0.8220476,0.33416498,0.6261529,-0.30936947,-9999.0,10,1,0,0,1.8499999999999999,3,High,0,2026-04-19 10:08:07
1270_0,-6.768896318098562,106.62446541560689,Sukabumi,792,13,210,200,-0.86206896551721,12,-2.0,60.1659140586853,468.39875173568726,4227.5835372805595,0.6927084,0.21362403,0.48450142,-0.17392491,-9999.0,10,1,0,0,1.2000000000000002,2,Moderate,0,2026-04-19 10:08:07
1271_0,-7.3410333225542885,106.78804862884505,Sukabumi,172,10,195,189,2.6551724137931103,11,-5.0,58.1907377243042,550.415979385376,3443.403499633074,0.85543954,0.34427002,0.6531552,-0.3176744,-9999.0,10,1,0,0,1.1,2,Moderate,0,2026-04-19 10:08:07
1272_0,-7.010093971884665,106.61557209429412,Sukabumi,41,10,229,203,-4.03448275862069,8,10.0,50.19577169418335,475.8552100658417,3747.467558503151,0.6408061,0.16642822,0.45244956,-0.13430637,-9999.0,10,1,0,0,1.05,2,Moderate,0,2026-04-19 10:08:07
1273_0,-6.82656815933904,106.8532663184721,Sukabumi,726,7,173,177,3.5172413793103487,8,-4.0,63.82370567321777,475.01802921295166,3998.9406935721636,0.83859485,0.34684524,0.63518757,-0.3165982,-9999.0,10,1,0,0,1.25,2,Moderate,0,2026-04-19 10:08:07
1274_0,-6.888012924772816,106.97238292514635,Sukabumi,853,6,180,180,1.1724137931034875,6,-4.0,58.90567398071289,434.97204399108887,3789.2616249918938,0.6837069,0.23105705,0.48741907,-0.19435643,-9999.0,10,1,0,0,0.9,1,Low,0,2026-04-19 10:08:07
1275_0,-6.9807190620939465,106.76325512700333,Sukabumi,301,5,202,186,1.8275862068965694,5,-6.0,49.87220335006714,446.01273584365845,3415.1101265102625,0.47596976,-0.009572036,0.13319696,0.041915856,-9999.0,50,0,0,1,0.2,1,Low,0,2026-04-19 10:08:07
1276_0,-7.053752094692875,106.67351343011978,Sukabumi,595,22,220,224,-2.3448275862068613,16,23.0,55.12749099731445,480.84466075897217,3573.6927017122507,0.7763152,0.29302534,0.56138027,-0.25725234,-9999.0,10,1,0,0,1.4000000000000001,2,Moderate,0,2026-04-19 10:08:07
1277_0,-7.17367718512282,106.63686216652775,Sukabumi,730,11,250,212,4.724137931034534,11,-21.0,63.448912620544434,608.161208152771,3843.4100780040026,0.8014854,0.28568286,0.55796754,-0.24909624,-9999.0,10,1,0,0,1.25,2,Moderate,0,2026-04-19 10:08:07
1278_0,-6.910111480762161,106.48163328543188,Sukabumi,294,21,182,183,-5.413793103448256,24,11.0,65.79751205444336,569.590579032898,3986.147403076291,0.8279769,0.32518506,0.63995963,-0.2977998,-9999.0,10,1,0,0,1.55,3,High,0,2026-04-19 10:08:07
1279_0,-7.192541806089331,106.72471740131459,Sukabumi,655,11,261,215,1.7241379310345337,12,0.0,47.21065926551819,514.6838676929474,3506.2242202162743,0.5628134,0.115175866,0.38468856,-0.056501687,-9999.0,10,1,0,0,0.7,1,Low,0,2026-04-19 10:08:07
1280_0,-7.327828087877741,106.82631685994852,Sukabumi,172,14,45,149,-5.931034482758633,12,15.0,64.46571063995361,559.2627983093262,3506.0225008428097,0.8087427,0.34048373,0.6279081,-0.29453835,-9999.0,10,1,0,0,1.55,3,High,0,2026-04-19 10:08:07
1281_0,-6.828724116020929,106.86512408022247,Sukabumi,720,7,214,192,-8.206896551724185,6,21.0,63.82370567321777,475.01802921295166,3998.9406935721636,0.8048142,0.2879257,0.5784141,-0.2609951,-9999.0,10,1,0,0,1.25,2,Moderate,0,2026-04-19 10:08:07
1282_0,-7.348579170940901,106.49807245513125,Sukabumi,51,5,248,195,1.0344827586206904,5,-8.0,44.490583419799805,584.0765905380249,3282.9160363078117,0.64672387,0.18496954,0.43236327,-0.12456114,-9999.0,10,1,0,0,0.6000000000000001,1,Low,0,2026-04-19 10:08:07
1283_0,-6.918465812904465,106.70720025327427,Sukabumi,546,15,191,189,8.931034482758605,8,-46.0,45.030762672424316,421.029981136322,3325.553655512631,0.8003477,0.30242103,0.5802265,-0.26347825,-9999.0,10,1,0,0,1.55,3,High,0,2026-04-19 10:08:07
1284_0,-7.2507526365002875,106.69264754567155,Sukabumi,330,6,81,163,-3.206896551724128,6,10.0,60.67081165313721,555.1106758117676,3410.9488346278667,0.6793812,0.23372567,0.50062734,-0.18195955,-9999.0,10,1,0,0,1.05,2,Moderate,0,2026-04-19 10:08:07
1285_0,-7.181223033509433,106.68510169728495,Sukabumi,628,9,58,157,-2.1034482758620925,8,-2.0,53.120245933532715,554.0471305847168,3723.160085901618,0.50439024,0.042628102,0.23425826,0.007378592,-9999.0,40,0,1,0,0.7,1,Low,0,2026-04-19 10:08:07
1286_0,-7.226498123829053,106.5546663180308,Sukabumi,328,6,199,186,-3.862068965517267,6,12.0,68.15865230560303,634.6305723190308,3614.5993773788214,0.5233813,0.14600974,0.38022426,-0.06581485,-9999.0,10,1,0,0,0.85,1,Low,0,2026-04-19 10:08:07
1287_0,-7.2709647303929685,106.50966072229642,Sukabumi,233,3,270,189,-1.4482758620689538,3,1.0,70.44621109962463,602.2362716197968,3436.255644619465,0.5883854,0.21061148,0.4503762,-0.14288871,-9999.0,10,1,0,0,0.8,1,Low,0,2026-04-19 10:08:07
1288_0,-7.068304802295607,106.77969429670276,Sukabumi,658,15,327,206,7.655172413793139,15,-27.0,58.18930959701538,457.4225721359253,3601.7146705091,0.7434541,0.2,0.469075,-0.15400568,-9999.0,10,1,0,0,1.35,2,Moderate,0,2026-04-19 10:08:07
1289_0,-6.7982712278892805,106.67647787055739,Sukabumi,788,12,176,177,4.068965517241395,13,-20.0,58.365495681762695,484.6171998977661,4284.158065080643,0.8373703,0.30072755,0.62128854,-0.27289718,-9999.0,10,1,0,0,1.55,3,High,0,2026-04-19 10:08:07
1290_0,-7.014405885248429,106.70531379117762,Sukabumi,167,6,27,172,-0.10344827586206407,6,-3.0,46.746676445007324,439.8963990211487,3611.2134662419558,0.6411245,0.114049226,0.36556846,-0.0753822,-9999.0,40,0,1,0,0.7,1,Low,0,2026-04-19 10:08:07
1291_0,-6.769974296439507,106.75004989232679,Sukabumi,644,4,104,169,-0.931034482758605,4,6.0,51.09807729721069,422.08195066452026,3865.250549763441,0.67070895,0.23930481,0.4820275,-0.1963083,-9999.0,10,1,0,0,0.6000000000000001,1,Low,0,2026-04-19 10:08:07
1292_0,-7.007399026032296,106.9618726363222,Sukabumi,683,15,284,226,-1.3793103448275588,16,5.0,60.99130153656006,426.1531686782837,3680.7832249999046,0.7403404,0.27607718,0.56098455,-0.2349055,-9999.0,10,1,0,0,1.2000000000000002,2,Moderate,0,2026-04-19 10:08:07
1293_0,-6.780754079848954,106.5177455598535,Sukabumi,1419,28,102,97,8.655172413793025,32,-27.0,72.67234516143799,523.863579750061,4382.153276748955,0.8170232,0.27341774,0.607218,-0.25033468,-9999.0,10,1,0,0,1.8499999999999996,3,High,0,2026-04-19 10:08:07
1294_0,-6.988803899651025,106.61449411595316,Sukabumi,78,18,123,133,2.5172413793103487,17,-2.0,53.37600660324097,530.7803735733032,3828.407328210771,0.81997377,0.31173024,0.6061934,-0.2813345,-9999.0,10,1,0,0,1.4000000000000001,2,Moderate,0,2026-04-19 10:08:07
1295_0,-6.904721589057438,106.41399014453765,Sukabumi,379,25,295,250,-3.4137931034482563,26,9.0,71.81133460998535,598.172429561615,4053.707503542304,0.8420203,0.33625755,0.64885986,-0.3065489,-9999.0,10,1,0,0,2.05,3,High,0,2026-04-19 10:08:07
1296_0,-7.318934766564958,106.58592768991815,Sukabumi,174,4,0,180,3.0344827586206975,4,-20.0,45.002508878707886,583.544025182724,3351.11593452096,0.58955306,0.05073298,0.21854351,-0.01757741,-9999.0,10,1,0,0,0.55,1,Low,0,2026-04-19 10:08:07
1297_0,-7.250213647329808,106.77053148080472,Sukabumi,337,14,230,215,0.37931034482755877,12,5.0,56.915444135665894,521.075389623642,3394.447501540184,0.8186659,0.3528737,0.66431254,-0.30955696,-9999.0,10,1,0,0,1.4000000000000001,2,Moderate,0,2026-04-19 10:08:07
1298_0,-6.8349224914813576,106.74007859267306,Sukabumi,489,19,208,208,6.275862068965523,19,-28.0,50.84769821166992,385.6194739341736,3504.4903784543276,0.8168833,0.30221912,0.59156394,-0.2702482,-9999.0,10,1,0,0,1.55,3,High,0,2026-04-19 10:08:07
1299_0,-6.789108411991258,106.61503310512364,Sukabumi,748,5,11,177,-5.0344827586206975,6,15.0,60.1659140586853,468.39875173568726,4227.5835372805595,0.70908403,0.19361275,0.41888803,-0.15218389,-9999.0,10,1,0,0,0.7500000000000001,1,Low,0,2026-04-19 10:08:07
1300_0,-7.009824477299425,106.76621956744094,Sukabumi,205,5,239,195,-2.5172413793103487,5,8.0,52.89391231536865,415.85791397094727,3605.1781547516584,0.78489846,0.29972577,0.6100599,-0.2674507,-9999.0,10,1,0,0,0.8,1,Low,0,2026-04-19 10:08:07
1301_0,-6.927359134217248,106.86458509105205,Sukabumi,552,16,163,166,3.1724137931034875,12,-25.0,55.384182929992676,412.6463384628296,3737.5777485966682,0.7406161,0.2491562,0.5506167,-0.21192612,-9999.0,10,1,0,0,1.35,2,Moderate,0,2026-04-19 10:08:07
1302_0,-6.801505162912115,106.95486577710602,Sukabumi,1904,14,262,223,1.7586206896551175,12,-11.0,72.60056209564209,533.4877281188965,4187.951737731695,0.80595744,0.29531053,0.5706667,-0.26305547,-9999.0,10,1,0,0,1.6,3,High,0,2026-04-19 10:08:07
1303_0,-7.313275380274995,106.75193635442344,Sukabumi,275,15,245,223,1.6551724137930819,15,-9.0,58.1907377243042,550.415979385376,3443.403499633074,0.80931,0.3384093,0.6252348,-0.30702373,-9999.0,10,1,0,0,1.4000000000000001,2,Moderate,0,2026-04-19 10:08:07
1304_0,-6.8510921665955,106.60371433254375,Sukabumi,929,20,111,122,12.793103448275815,21,-56.0,52.619394302368164,502.17200660705566,3940.206082083285,0.8318836,0.27504134,0.6122747,-0.25346276,-9999.0,10,1,0,0,1.5000000000000002,2,Moderate,0,2026-04-19 10:08:07
1305_0,-7.021951733635042,106.66731505465935,Sukabumi,39,4,194,183,-0.6206896551724128,4,2.0,43.14973044395447,428.1702036857605,3514.5703032016754,0.54183996,0.3395394,0.55306226,-0.18765181,-9999.0,40,0,1,0,0.8,1,Low,0,2026-04-19 10:08:07
1306_0,-7.297644694331318,106.48702317713656,Sukabumi,166,9,41,163,2.7586206896551744,7,-16.0,50.156134366989136,582.6848270893097,3246.513411104679,0.6887778,0.20076272,0.48368984,-0.15567255,-9999.0,10,1,0,0,0.9,1,Low,0,2026-04-19 10:08:07
1307_0,-6.9874564267248545,106.55358833968984,Sukabumi,31,2,116,174,1.1724137931034484,2,-4.0,62.159770488739014,625.1571083068848,4289.278634704649,0.21248297,-0.2664788,-0.22901058,0.25376886,-9999.0,50,0,0,1,0.2,1,Low,0,2026-04-19 10:08:07
1308_0,-7.028689098265936,106.67459140846074,Sukabumi,128,21,315,227,-3.5862068965517153,19,-5.0,43.14973044395447,428.1702036857605,3514.5703032016754,0.822518,0.31667095,0.6181066,-0.2842521,-9999.0,10,1,0,0,1.55,3,High,0,2026-04-19 10:08:07
1309_0,-7.159932961275793,106.74816343023014,Sukabumi,580,7,344,186,-0.10344827586209249,7,3.0,47.21065926551819,514.6838676929474,3506.2242202162743,0.6898785,0.14390637,0.40682766,-0.10119297,-9999.0,10,1,0,0,0.7,1,Low,0,2026-04-19 10:08:07
1310_0,-7.353699568060371,106.41668509039005,Sukabumi,8,3,199,183,-2.0344827586206904,3,10.0,53.26538276672363,653.0922722816467,3444.9286428689957,0.7030471,0.18527085,0.45182642,-0.14308628,-9999.0,10,1,0,0,0.6000000000000001,1,Low,0,2026-04-19 10:08:07
1311_0,-6.9017571486198435,106.81850151697671,Sukabumi,454,5,0,180,0.3103448275862206,5,-6.0,58.29766845703125,442.9632377624512,3635.6353272795677,0.45507812,0.1258008,0.27658474,-0.05783492,-9999.0,40,0,1,0,0.4,1,Low,0,2026-04-19 10:08:07
1312_0,-7.139451372797872,106.65653527124994,Sukabumi,778,10,10,175,-1.4482758620689538,11,7.0,52.091654777526855,510.28100299835205,3692.3547060489655,0.692122,0.23012403,0.50970227,-0.17293501,-9999.0,10,1,0,0,0.9,1,Low,0,2026-04-19 10:08:07
1313_0,-6.852709134106924,106.45603129983448,Sukabumi,839,31,286,255,2.1724137931034875,35,-6.0,70.62878370285034,555.9351100921631,4298.662416703999,0.8323995,0.34538227,0.63747454,-0.3148843,-9999.0,10,1,0,0,1.9,3,High,0,2026-04-19 10:08:07
1314_0,-7.175024658049004,106.67135747343792,Sukabumi,724,9,302,204,0.8275862068965125,8,4.0,53.120245933532715,554.0471305847168,3723.160085901618,0.8356261,0.32474765,0.60897255,-0.2946879,-9999.0,10,1,0,0,1.1,2,Moderate,0,2026-04-19 10:08:07
1315_0,-6.776442166485175,106.79182155303835,Sukabumi,498,1,45,177,-0.10344827586209249,3,3.0,51.09807729721069,422.08195066452026,3865.250549763441,0.79295236,0.20390406,0.50648004,-0.18126838,-9999.0,10,1,0,0,0.6000000000000001,1,Low,0,2026-04-19 10:08:07
1316_0,-7.183917979361787,106.95648274461746,Sukabumi,490,3,288,189,2.5862068965517437,3,-4.0,53.55136299133301,474.8741412162781,3654.765978053212,0.8001667,0.27753124,0.59337574,-0.24650347,-9999.0,10,1,0,0,0.6000000000000001,1,Low,0,2026-04-19 10:08:07
1317_0,-6.923586210023949,106.82038797907336,Sukabumi,477,8,64,157,2.0344827586206975,8,-4.0,58.29766845703125,442.9632377624512,3635.6353272795677,0.75400513,0.3582921,0.62938666,-0.30088124,-9999.0,10,1,0,0,1.1,2,Moderate,0,2026-04-19 10:08:07
1318_0,-7.353430073475145,106.80772173356723,Sukabumi,122,20,238,233,-11.931034482758633,19,65.0,59.06653094291687,569.7176530361176,3396.0109485685825,0.5893187,0.16054596,0.4273642,-0.11070708,-9999.0,10,1,0,0,1.35,2,Moderate,0,2026-04-19 10:08:07
1319_0,-6.909033502421217,106.72471740131459,Sukabumi,587,17,21,161,5.9655172413793025,12,-47.0,45.030762672424316,421.029981136322,3325.553655512631,0.62244225,0.2376319,0.5263204,-0.16350105,-9999.0,10,1,0,0,1.35,2,Moderate,0,2026-04-19 10:08:07
1320_0,-7.055638556789525,106.83467119209087,Sukabumi,561,6,128,166,-4.0,6,12.0,61.29302644729614,446.20366191864014,3530.538480386138,0.65989256,0.19446811,0.47415575,-0.15634657,-9999.0,10,1,0,0,1.05,2,Moderate,0,2026-04-19 10:08:07
1321_0,-6.976137654144942,106.82362191409618,Sukabumi,370,2,153,177,0.41379310344825626,3,1.0,59.34194469451904,463.7789001464844,3716.1169233694673,0.67426074,0.15986925,0.3798108,-0.13028297,-9999.0,10,1,0,0,0.6000000000000001,1,Low,0,2026-04-19 10:08:07
1322_0,-6.936252455530031,106.84922389969358,Sukabumi,490,2,333,183,0.5172413793103487,2,-10.0,58.29766845703125,442.9632377624512,3635.6353272795677,0.69846493,0.23630753,0.50149256,-0.1875543,-9999.0,10,1,0,0,0.6000000000000001,1,Low,0,2026-04-19 10:08:07
1323_0,-7.191733322333626,106.68429321352926,Sukabumi,672,20,177,178,7.379310344827559,22,-34.0,53.120245933532715,554.0471305847168,3723.160085901618,0.7260556,0.20803124,0.49654537,-0.16014133,-9999.0,30,0,0,0,1.35,2,Moderate,0,2026-04-19 10:08:07
1324_0,-6.8316885564585235,106.93680963989522,Sukabumi,1136,19,278,239,-3.3103448275862775,12,-16.0,74.98071193695068,533.844090461731,4101.3000514656305,0.8112922,0.31391588,0.6043395,-0.28890938,-9999.0,10,1,0,0,1.75,3,High,0,2026-04-19 10:08:07
1325_0,-6.7982712278892805,106.47570440455667,Sukabumi,994,16,289,228,11.896551724137908,17,-43.0,66.30794525146484,488.84506464004517,4357.905102610588,0.7859827,0.27548453,0.5698092,-0.2384285,-9999.0,10,1,0,0,1.35,2,Moderate,0,2026-04-19 10:08:07
1326_0,-6.814710397588662,106.88021577699573,Sukabumi,951,9,199,189,-12.379310344827559,9,47.0,63.82370567321777,475.01802921295166,3998.9406935721636,0.8316256,0.26085272,0.5655106,-0.24106517,-9999.0,10,1,0,0,1.2,2,Moderate,0,2026-04-19 10:08:07
1327_0,-7.120586751831361,106.76002119198051,Sukabumi,509,12,261,218,6.655172413793082,13,-27.0,61.60109806060791,472.1518487930298,3701.046464547515,0.8135095,0.31795564,0.6105721,-0.2856438,-9999.0,10,1,0,0,1.55,3,High,0,2026-04-19 10:08:07
1328_0,-6.89286382730706,106.91336361097973,Sukabumi,681,6,90,163,3.9655172413793025,6,-21.0,55.715633392333984,460.87376642227173,4113.028306424618,0.6307838,0.15443109,0.32271892,-0.12175309,-9999.0,10,1,0,0,1.05,2,Moderate,0,2026-04-19 10:08:07
1329_0,-7.352891084304666,106.83952209462507,Sukabumi,135,10,165,172,0.3793103448275872,11,2.0,59.06653094291687,569.7176530361176,3396.0109485685825,0.83800155,0.37773332,0.6743422,-0.33763435,-9999.0,10,1,0,0,1.1,2,Moderate,0,2026-04-19 10:08:07
1330_0,-6.833575018555173,106.8562307589097,Sukabumi,729,11,194,189,-5.0,12,23.0,63.82370567321777,475.01802921295166,3998.9406935721636,0.63141996,0.27179715,0.5540098,-0.21041706,-9999.0,10,1,0,0,1.05,2,Moderate,0,2026-04-19 10:08:07
1331_0,-7.225959134658588,106.89180404416084,Sukabumi,417,12,213,200,2.4827586206896513,11,1.0,57.08001232147217,501.5579209327698,3577.696618422866,0.84236455,0.28901407,0.5909732,-0.26075795,-9999.0,10,1,0,0,1.4000000000000001,2,Moderate,0,2026-04-19 10:08:07
1332_0,-7.076928629023151,106.54496451296228,Sukabumi,423,14,323,206,-7.793103448275872,12,23.0,58.87354373931885,535.9705853462219,3683.4597906023264,0.72230935,0.28351235,0.5719503,-0.23722078,-9999.0,30,0,0,0,1.55,3,High,0,2026-04-19 10:08:07
1333_0,-7.2033215894987634,106.41830205790143,Sukabumi,136,13,282,220,1.8620689655172384,14,1.0,62.79343271255493,656.6984395980835,3539.7467606067657,0.79779714,0.27164733,0.57364935,-0.23354355,-9999.0,10,1,0,0,1.2000000000000002,2,Moderate,0,2026-04-19 10:08:07
1334_0,-6.799618700815451,106.58377173323629,Sukabumi,866,13,34,157,2.8275862068965125,12,-6.0,62.917709827423096,481.7470030784607,4333.518886379898,0.70500016,0.25205046,0.515664,-0.20532411,-9999.0,10,1,0,0,1.2000000000000002,2,Moderate,0,2026-04-19 10:08:07
1335_0,-6.9694002895140486,106.6756693868017,Sukabumi,319,15,315,214,-2.4482758620689538,13,4.0,43.76374530792236,486.7319393157959,3622.3310472369194,0.83502704,0.31017265,0.62211597,-0.28608966,-9999.0,10,1,0,0,1.4000000000000001,2,Moderate,0,2026-04-19 10:08:07
1336_0,-7.242937293528435,106.38299826723556,Sukabumi,62,25,94,103,7.379310344827587,29,-37.0,67.63259983062744,665.0410795211792,3507.787596344948,0.747191,0.23627126,0.5422057,-0.1940548,-9999.0,10,1,0,0,1.65,3,High,0,2026-04-19 10:08:07
1337_0,-7.26341888200637,106.81230314151628,Sukabumi,459,3,135,174,6.655172413793082,2,-18.0,61.54411745071411,533.113347530365,3461.7762438058853,0.8148053,0.29733622,0.60294116,-0.27268857,-9999.0,10,1,0,0,0.9500000000000001,1,Low,0,2026-04-19 10:08:07
1338_0,-7.285247943410475,106.49079610132992,Sukabumi,179,7,157,172,-3.2413793103448256,7,13.0,50.156134366989136,582.6848270893097,3246.513411104679,0.6836655,0.29098284,0.55343866,-0.21019655,-9999.0,10,1,0,0,1.25,2,Moderate,0,2026-04-19 10:08:07
1339_0,-7.184456968532267,106.62419592102162,Sukabumi,569,7,240,201,-8.241379310344882,8,37.0,63.448912620544434,608.161208152771,3843.4100780040026,0.8105833,0.31657192,0.59438705,-0.27792424,-9999.0,10,1,0,0,1.25,2,Moderate,0,2026-04-19 10:08:07
1340_0,-7.28578693258094,106.94758942330469,Sukabumi,246,15,118,138,3.2413793103448256,15,-16.0,54.59716510772705,484.61711502075195,3396.8127356767654,0.7546152,0.19183345,0.5071575,-0.16506551,-9999.0,10,1,0,0,1.35,2,Moderate,0,2026-04-19 10:08:07
1341_0,-6.990151372577209,106.99178653528332,Sukabumi,718,14,48,149,8.689655172413836,13,-17.0,56.190343379974365,449.6153063774109,3734.3796231001616,0.8209291,0.31472817,0.6238288,-0.28444564,-9999.0,10,1,0,0,1.55,3,High,0,2026-04-19 10:08:07
1342_0,-7.2335049830451865,106.89018707664945,Sukabumi,459,5,329,189,-7.655172413793082,8,36.0,57.08001232147217,501.5579209327698,3577.696618422866,0.81228334,0.26997086,0.57555264,-0.2332415,-9999.0,10,1,0,0,0.7500000000000001,1,Low,0,2026-04-19 10:08:07
1343_0,-7.047284224647207,106.84329501881837,Sukabumi,620,22,62,120,2.9655172413793025,22,-7.0,57.065611600875854,405.7312948703766,3594.984003454447,0.8023772,0.21971685,0.53775364,-0.19703396,-9999.0,10,1,0,0,1.2000000000000002,2,Moderate,0,2026-04-19 10:08:07
1344_0,-7.123281697683716,106.82604736536331,Sukabumi,544,8,305,201,-6.9655172413793025,10,27.0,57.39053535461426,462.5576181411743,3635.395965963602,0.6889775,0.19884011,0.49618682,-0.16180143,-9999.0,10,1,0,0,1.05,2,Moderate,0,2026-04-19 10:08:07
1345_0,-6.816057870514847,106.58727516284432,Sukabumi,924,34,129,102,-12.413793103448256,32,51.0,67.06989002227783,528.1052284240723,4497.138760536909,0.7923833,0.28527743,0.5877529,-0.26019216,-9999.0,10,1,0,0,2.0,3,High,0,2026-04-19 10:08:07
1346_0,-7.327289098707261,106.46007371861299,Sukabumi,75,3,108,171,1.1379310344827616,3,-4.0,44.490583419799805,584.0765905380249,3282.9160363078117,0.7785408,0.27262422,0.58545303,-0.23122703,-9999.0,10,1,0,0,0.6000000000000001,1,Low,0,2026-04-19 10:08:07
1347_0,-7.026533141584046,106.6578827441761,Sukabumi,149,31,11,163,6.9655172413793025,25,-51.0,43.14973044395447,428.1702036857605,3514.5703032016754,0.7078518,0.2256513,0.5230567,-0.17332421,-9999.0,10,1,0,0,1.65,3,High,0,2026-04-19 10:08:07
1348_0,-7.205747040765893,106.73603617389455,Sukabumi,649,19,59,130,5.724137931034534,18,-14.0,57.90213966369629,554.2043333053589,3614.3073887676,0.7047244,0.13456462,0.3925092,-0.08978711,-9999.0,10,1,0,0,1.15,2,Moderate,0,2026-04-19 10:08:07
1349_0,-6.834652996896118,106.48351974752853,Sukabumi,1111,9,281,209,5.7586206896551175,10,-12.0,68.79333353042603,521.6318693161011,4441.4058811068535,0.8354876,0.27768707,0.58473474,-0.24979743,-9999.0,10,1,0,0,1.05,2,Moderate,0,2026-04-19 10:08:07
1350_0,-7.118161300564246,106.6387486286244,Sukabumi,723,3,225,186,1.6896551724138362,2,-5.0,61.33870792388916,548.9441814422607,3759.702625975013,0.8024272,0.28730965,0.56214637,-0.2378574,-9999.0,10,1,0,0,0.8,1,Low,0,2026-04-19 10:08:07
1351_0,-7.040007870845848,106.61395512678268,Sukabumi,169,31,303,255,-3.206896551724128,31,36.0,50.19577169418335,475.8552100658417,3747.467558503151,0.754734,0.29345298,0.59491116,-0.2606813,-9999.0,10,1,0,0,1.8499999999999999,3,High,0,2026-04-19 10:08:07
1352_0,-7.006321047691365,106.92171794312202,Sukabumi,493,7,67,160,0.5517241379310462,7,-3.0,58.943532943725586,420.7043995857239,3699.486421957612,0.67016494,0.31866184,0.5912778,-0.26364705,-9999.0,40,0,1,0,1.1,2,Moderate,0,2026-04-19 10:08:07
1353_0,-7.279858051705752,106.6605776900285,Sukabumi,246,2,0,180,-0.8965517241379359,1,2.0,60.67081165313721,555.1106758117676,3410.9488346278667,0.2950276,-0.15714899,-0.07242945,0.18423212,-9999.0,50,0,0,1,0.2,1,Low,0,2026-04-19 10:08:07
1354_0,-7.294680253893723,106.8373661379432,Sukabumi,282,18,82,124,-7.551724137931046,12,41.0,61.54411745071411,533.113347530365,3461.7762438058853,0.6786848,0.19477059,0.4623899,-0.13148087,-9999.0,10,1,0,0,1.35,2,Moderate,0,2026-04-19 10:08:07
1355_0,-6.858907509567352,106.63039429648205,Sukabumi,556,0,0,180,2.13793103448279,1,-7.0,52.619394302368164,502.17200660705566,3940.206082083285,0.8119047,0.2609412,0.53458834,-0.24049367,-9999.0,10,1,0,0,0.6000000000000001,1,Low,0,2026-04-19 10:08:07
1356_0,-7.157507510008678,106.87967678782525,Sukabumi,445,1,90,177,-1.931034482758605,1,2.0,57.3826789855957,482.29636096954346,3596.6768020391464,0.76096493,0.27722165,0.5764007,-0.24087295,-9999.0,10,1,0,0,0.6000000000000001,1,Low,0,2026-04-19 10:08:07
1357_0,-6.8578295312264075,106.56059519890596,Sukabumi,1264,27,99,99,11.034482758620697,31,-34.0,64.5794849395752,608.4008655548096,4691.695777967572,0.81321687,0.28818893,0.60881615,-0.2573893,-9999.0,10,1,0,0,1.8499999999999999,3,High,0,2026-04-19 10:08:07
1358_0,-7.410562925545143,106.54765945881468,Sukabumi,16,4,207,186,1.5172413793103452,4,-2.0,46.460941791534424,627.9125580787659,3429.1995489895344,0.53605014,0.09007741,0.29187194,-0.020643204,-9999.0,10,1,0,0,0.4,1,Low,0,2026-04-19 10:08:07
1359_0,-6.835191986066583,106.66192516295467,Sukabumi,614,7,7,177,3.86206896551721,8,-22.0,56.81084632873535,452.36974143981934,3873.590812548995,0.7263581,0.14972723,0.46746066,-0.120763235,-9999.0,10,1,0,0,0.85,1,Low,0,2026-04-19 10:08:07
1360_0,-7.323785669099202,106.62769935062971,Sukabumi,172,4,90,169,1.5172413793103487,4,-9.0,58.15705394744873,563.4506645202637,3301.9021484851837,0.5815929,0.13340978,0.39736527,-0.08842675,-9999.0,40,0,1,0,0.4,1,Low,0,2026-04-19 10:08:07
1361_0,-6.881275560141923,106.88479718494472,Sukabumi,638,4,296,192,0.17241379310348748,4,-1.0,63.46085453033447,478.9432134628296,4396.3716683238745,0.69434935,0.26233292,0.504375,-0.221363,-9999.0,10,1,0,0,0.6000000000000001,1,Low,0,2026-04-19 10:08:07
1362_0,-7.072616715659386,106.58458021699198,Sukabumi,418,15,298,223,-11.758620689655174,10,36.0,57.32349395751953,538.9031085968018,3832.8169722110033,0.81040305,0.3865447,0.6737968,-0.33743787,-9999.0,10,1,0,0,1.55,3,High,0,2026-04-19 10:08:07
1363_0,-6.880736570971443,106.63255025316397,Sukabumi,387,7,286,201,-2.137931034482733,7,8.0,52.619394302368164,502.17200660705566,3940.206082083285,0.7160388,0.246049,0.55940497,-0.2167266,-9999.0,10,1,0,0,0.9,1,Low,0,2026-04-19 10:08:07
1364_0,-7.30869397232599,106.47085350202246,Sukabumi,117,7,123,163,-2.2413793103448256,6,12.0,44.490583419799805,584.0765905380249,3282.9160363078117,0.7106267,0.22111045,0.50736415,-0.18475828,-9999.0,10,1,0,0,0.9,1,Low,0,2026-04-19 10:08:07
